,Group,X,Y,Z,Z_MAD,U,U_MAD,V,V_MAD,W,W_MAD,Memberships,Number of stars
120,120,-75.32833342022141,47.84678797101239,-103.52597733162068,15.526526749088632,11.107068988187494,1.5253416356551857,0.1657149184327693,1.8466070606462384,-12.100232054177914,1.6005897022081426,{'NOT FOUND IN DB': 13},13
121,121,-102.85587771686154,-37.40481526610488,-57.03001234375506,14.153286318659497,1.1237483182236272,2.760293648708661,3.8267425315884367,2.6774691784747686,-11.58425313691651,1.021077843538913,{'NOT FOUND IN DB': 14},14
122,122,90.55622749567516,75.4523989569756,-5.277111077020822,33.00677320058498,-16.818907859715395,2.100643339189042,-3.152237875367945,2.447765011985647,-18.58257119439833,0.8502009771091157,"{'FIELD': 5, 'NOT FOUND IN DB': 18}",23
123,123,23.18625295427513,-130.62349418702723,61.83372726689076,24.589293781264445,3.284010024611105,1.0985205883058502,1.980141173065724,1.2100329998398047,-5.751916546473594,1.6524002033761578,"{'CUMA': 1, 'FIELD': 2, 'NOT FOUND IN DB': 8}",11
124,124,-44.93562145121379,-89.64942464554431,-121.5575373331917,8.34443555042294,-0.2764603312149878,0.6173271636549833,8.474472693985842,0.7876118118942641,-16.550422027139646,0.5267934711021602,"{'FIELD': 5, 'NOT FOUND IN DB': 12}",17
125,125,39.89785344808778,-69.88189051426251,-60.151547633666354,30.02788527087896,5.324140912532285,0.5573211410080193,10.066725951805251,0.9771340109950368,-11.875383707202047,2.9725713593912744,{'NOT FOUND IN DB': 11},11
126,126,-98.929688930774,111.44246597344448,3.107944299691652,24.688838782838637,9.009413684976332,1.1242206758179545,0.0315540665454015,2.407079547794871,-12.685323294715102,1.8300672697053355,"{'FIELD': 2, 'NOT FOUND IN DB': 9}",11
127,127,-75.21442354485771,79.33712200343153,-59.39377144649141,4.774005974780008,23.85796526785233,0.9230577832403848,-2.899084272702372,0.8421139657079652,-4.013957532258286,1.757215517843063,{'NOT FOUND IN DB': 10},10
128,128,-32.15460429732136,109.27765381396792,-66.91406306438873,20.21807105427993,22.61534425083913,0.8839238652666781,0.9488986658278398,1.013370767785347,0.5227853774980867,0.7224734610298842,{'NOT FOUND IN DB': 24},24
129,129,12.965745601652406,-51.18803403273283,30.16031105111316,30.26963465626037,2.031867846962689,1.8077850572241547,2.6579132855875622,1.3450982000876346,-2.850035691409188,3.064644749453846,"{'FIELD': 2, 'NOT FOUND IN DB': 17}",19
130,130,-103.48706359778126,-10.06909975374848,96.02764709757768,19.022302711130763,3.7579041102105135,1.3960101250191477,3.063318284613069,2.4565728567205305,-7.166221953536547,1.963167573933738,{'NOT FOUND IN DB': 10},10
131,131,6.4786849150765935,-107.74789837573576,-47.04473914836204,10.024251906807953,0.2600058619813045,1.1425521475712657,0.7028572246956095,1.0932965817972922,-2.327883666776395,1.2768347649439342,"{'CUMA': 1, 'FIELD': 7, 'NOT FOUND IN DB': 32}",40
132,132,-88.89408152629494,-96.82166487826912,38.80059974003508,29.447268792883104,5.9545264086665055,1.5249093928484996,5.144630322227264,1.176762444119437,-4.926398124566182,0.7244348390190632,{'NOT FOUND IN DB': 14},14
133,133,73.12287610410947,63.617212651389416,-45.47716024150931,20.070991894029596,20.258459785429054,2.0716400842946943,3.156042652260395,1.9946613527116543,-2.267767706380316,2.036663432505043,{'NOT FOUND IN DB': 47},47
134,134,-101.30829947909928,24.444688750453988,5.425145040070262,13.4331450780387,20.40338730886556,1.9337947185489863,-5.574859629856036,0.9571346366750008,-13.5814812664528,1.9085811708457665,"{'CERB': 2, 'FIELD': 2, 'NOT FOUND IN DB': 21, 'RSG5': 1}",26
135,135,-13.47563855330169,-75.06298708015804,-32.73024835151665,12.637958247059872,15.759391441048049,1.3586455714632328,-1.0370536210232264,1.141087445557904,-3.561829782844334,2.62775059342192,{'NOT FOUND IN DB': 13},13
136,136,-8.990191383906879,-59.7840174418543,-45.11370632067949,21.910362195163824,18.017553252867263,1.5474583736715402,-2.653496307890086,1.2354142854015473,-13.014565176894196,1.770084732606629,"{'FIELD': 3, 'LUPIII': 1, 'NOT FOUND IN DB': 67}",71
137,137,-71.66346995380566,25.527971540239182,-50.583306389350405,4.89172426218595,4.9828614321804725,1.0831770565045462,-1.7689763769993998,0.6548885079946145,-7.432637740881176,0.7313953513461274,"{'FIELD': 2, 'NOT FOUND IN DB': 11}",13
138,138,0.391387528508075,29.74416625641965,-4.601024280713202,26.38490512766749,-6.951344225571491,3.057710527161643,5.754806558265149,1.8501254108096188,-2.456932138764802,1.9277615151086156,"{'FIELD': 1, 'NOT FOUND IN DB': 38}",39
139,139,-104.05991773075914,56.45180194774181,12.403288602291452,19.795300520436445,4.190761947399826,4.1806855738779065,4.420753777602903,1.877361931686987,-6.706687916789721,1.9752812481733597,"{'APER': 2, 'FIELD': 5, 'NOT FOUND IN DB': 10}",17
140,140,-12.30471922725152,-9.749197701421046,38.44627614099221,26.0975602353021,8.160885921270346,1.39586705056282,6.352111714421687,1.0546702428277177,-4.487405228864027,1.66381954556483,{'NOT FOUND IN DB': 22},22
141,141,-13.167438029578491,-3.0364534850059504,15.40197859616868,16.47073685447926,13.036098285017385,1.8129406188290196,3.487361160706026,1.0383494490104015,-8.823332071440365,1.3794411459274405,"{'ABDMG': 1, 'APER': 1, 'CBER': 1, 'CUMA': 1, 'FIELD': 18, 'GRSCOS17B': 1, 'GRSCOS27E': 1, 'NOT FOUND IN DB': 57, 'PLE': 1, 'PRA': 1, 'SASCC123': 1}",84
142,142,80.67996012920713,-115.98196705612588,58.110093032729885,25.269990596975365,-46.44557788500892,1.4956602619864086,-16.607389363445762,0.7027613218304859,0.3936772856990114,2.435498785386915,{'NOT FOUND IN DB': 11},11
143,143,-56.04053806739169,76.70569660633451,-52.45664680754339,20.065779837608645,-22.151648924273363,1.1009167534081707,-19.94312919379604,1.1678910840460786,-18.258189480497457,1.7278268652203377,"{'FIELD': 1, 'NOT FOUND IN DB': 13}",14
144,144,-107.33869298910317,105.88830016594082,-47.19769427989824,13.310407187020855,-41.94920896650168,0.9340229881305966,-22.978701212639457,0.9549868259819028,-9.426646658880006,1.027664518833378,{'NOT FOUND IN DB': 10},10
145,145,-101.3938392491129,83.06361511806276,66.72585782875609,23.52157311161044,-5.696585990639898,1.6828575931021148,-25.07180801975521,1.1757599015093911,-9.267408756480322,1.3404577259449597,"{'CEPFN': 4, 'FIELD': 4, 'NOT FOUND IN DB': 15, 'TAUOR4': 1, 'VCG7': 1}",25
146,146,-119.7455115844175,-45.1354090169657,44.69260075702389,25.59428447886308,-17.85451935043447,1.8189746376645763,-7.672535162927101,2.3504099578508733,-10.673667116534205,2.4108274702789205,"{'COL69': 1, 'FIELD': 3, 'NOT FOUND IN DB': 29}",33
147,147,-5.758717245028652,55.212759516324056,81.42554341753214,2.5548378910945884,-3.371376367371536,0.6592056984927647,-9.037731898055524,0.640059717188084,-1.6870726544881902,0.8201165017695098,"{'APW1': 1, 'CBER': 3, 'CCBER': 2, 'FIELD': 13, 'GRSCOS24': 2, 'GRSCOS26': 1, 'GRX': 3, 'LCC': 11, 'NOT FOUND IN DB': 3, 'PL5': 1, 'SIC2602': 1, 'SUMA': 1, 'UCL': 2}",44
148,148,-4.487792678197874,-4.900359678899174,85.16313686918274,2.5551908886255648,-2.3749349916373097,0.4988069646429573,-5.560854338308645,0.3575752506991554,-0.5099768852534141,0.6652837053147888,"{'ABDMG': 2, 'ARG': 2, 'CBER': 6, 'CCBER': 1, 'EPSC': 7, 'FIELD': 24, 'GRSCOS26': 1, 'GRSCOS27C': 1, 'GRSCOS27E': 2, 'IC2602': 1, 'LCC': 6, 'NOT FOUND IN DB': 2, 'SCBER': 3, 'TWA': 2, 'VCA': 2}",62
149,149,34.45478945292759,13.074983660270195,73.82973908699563,13.196190026781444,-10.324750989062284,1.1374148564912323,-20.50290194564104,1.1777418128232298,5.574543820399495,1.635636756272019,{'NOT FOUND IN DB': 16},16
150,150,152.11729395443223,29.61411025059829,-3.848025686294732,5.6134764152426575,-7.788651298274556,1.0457042912236745,-17.03822437255794,0.5242327272787786,-13.482897448202111,0.7753774708211113,"{'CAPER': 1, 'FIELD': 11, 'NGC6405': 7, 'NGC6475': 2, 'NOT FOUND IN DB': 6, 'SPL8': 1}",28
151,151,97.56822839966472,46.34020737788555,50.444296941281685,7.898944233846299,-15.397254361991372,2.157658307596768,-1.2323038555824526,1.2925213326695784,-2.9476185652626854,1.1707726129712714,"{'FIELD': 3, 'GUL20': 1, 'NOT FOUND IN DB': 15}",19
152,152,-85.50703589034468,-55.773195755015806,65.97665290301538,8.994210091287128,-33.3781389705207,1.8635815181397923,-14.512108214477143,1.3752919398062675,-16.307789454810365,0.4938662086505188,"{'NOT FOUND IN DB': 10, 'PRA': 1}",11
153,153,-58.383659568176654,133.34940755342748,-86.92403832561489,6.33989842470024,-12.08224201286089,1.4084119864861058,-0.8251345282671174,0.7154259210318406,-7.113552070345976,0.5177925152128766,"{'FIELD': 6, 'NOT FOUND IN DB': 16}",22
154,154,30.74985962086832,-162.94433926609847,-28.91034170125728,12.627635508529645,-35.10865089541851,1.1921309054430376,-18.493664369733963,1.5755407954180396,-7.530871554674658,0.2763598174104062,"{'CPRA': 1, 'FIELD': 3, 'GRSCOS13': 1, 'NOT FOUND IN DB': 5, 'USCO': 1}",11
155,155,70.55850937060062,33.41347084241955,29.33681490737835,8.738105979893326,-25.249768404357848,1.743654936747269,-4.2119584440666085,1.4483808931591515,-5.026339718558373,0.8997074526312713,"{'CERB': 1, 'FIELD': 7, 'NOT FOUND IN DB': 20, 'SIC2391': 1}",29
156,156,-114.609806908604,102.40060459968706,47.140084376597926,5.22473994437178,-16.769398020534737,1.2574723350274837,-5.164956979526633,0.9124241236499216,-6.607829102884948,0.9792578308204228,"{'APER': 1, 'CAPER': 2, 'CERB': 1, 'CNGC2516': 1, 'CUMA': 1, 'FIELD': 51, 'GVEL': 1, 'NOT FOUND IN DB': 10, 'TAUOR4': 1, 'VCG4S5': 1}",70
157,157,45.89623754162832,-11.03418462041802,-35.64404166473027,15.003907754915607,-20.24153222012912,1.6048529749506528,-3.5966143279848697,0.7196352694258222,-14.626033068142196,1.699755089866135,"{'CHYA': 1, 'FIELD': 2, 'NOT FOUND IN DB': 15}",18
158,158,23.35432627737445,107.74511152318068,61.66503758634724,12.305540312759634,-12.677336866898456,2.0076181777974567,-3.592916333524576,1.912234619342965,-9.494540022353831,1.190979506131384,"{'FIELD': 2, 'NOT FOUND IN DB': 7, 'TAUOR4': 3}",12
159,159,24.01278066953445,121.26349850368878,20.239763223055963,8.608957471237401,-12.999490822597782,0.8852637527699595,-8.93631902460311,1.3041545076819565,-9.518519227451536,2.44584321089944,"{'FIELD': 1, 'NOT FOUND IN DB': 12}",13
160,160,-54.701583674448194,130.76192654809995,29.67096050951229,31.69529762766874,-11.015757094853718,1.8171165459173229,-11.43255923943403,3.2617791834922003,-4.628911637621327,1.600025750890257,"{'CEPF': 1, 'CEPFN': 1, 'CMAN': 1, 'COL140': 1, 'CUMA': 1, 'FIELD': 31, 'GRORIS2': 1, 'NOT FOUND IN DB': 6, 'PL5': 1, 'TAUOR4': 1}",45
161,161,77.56043461190201,7.740016041340482,-16.04469431248234,27.34920599251489,-13.007053749950432,0.9465557262194751,-5.647970878323999,2.04180414986146,-5.155752359421167,1.814508706630709,"{'CASTAU': 1, 'FIELD': 8, 'NOT FOUND IN DB': 10}",19
162,162,23.366090753573253,-59.012532912428654,28.85012306183175,8.941725628752637,-17.661090166694116,1.123200990349912,-3.8088031794226938,1.05057433493096,-12.315315393333972,1.1106488077088637,"{'FIELD': 11, 'NOT FOUND IN DB': 2, 'OCT': 1}",14
163,163,-47.95812127662647,-160.5297991948442,-35.87582755772137,11.102754346045334,-10.408603869154396,2.0970227022909924,-8.34100402505174,1.729205927956971,-9.797708187494695,0.5487663597806217,"{'FIELD': 6, 'GRSCOS15': 1, 'GVEL': 1, 'NGC2451A': 1, 'NOT FOUND IN DB': 7, 'OPHSE': 1, 'TRU10': 1}",18
164,164,-57.6400889210707,-130.43245430218067,-64.37096823206699,15.363051513578355,-16.094598446983106,1.4995441975869843,-4.579754361615104,1.2021282493057344,-11.098987567894977,1.003023084890162,"{'ABDMG': 2, 'COL': 1, 'COL69': 1, 'CRA': 1, 'FIELD': 37, 'GVEL': 2, 'HYA': 2, 'MUTAU': 1, 'NGC2451A': 2, 'NGC2451B': 1, 'NOT FOUND IN DB': 8, 'OCT': 3, 'PL5': 1, 'PLE': 1, 'SPL5': 1, 'SPL8': 3, 'STHOR': 4, 'TAUMGLIU9': 1, 'TAUOR2': 1, 'TAUOR4': 5, 'THOR': 1, 'VCG4S5': 1}",80
165,165,-47.99987948874836,-59.64652767005708,-65.35557873644774,16.41107051620811,-7.876403325383371,1.5448902802175295,-8.902905636272338,1.4480448888853217,-10.119131492522426,1.4070101362022105,{'NOT FOUND IN DB': 14},14
166,166,135.86256265243787,-19.86088362606693,8.796950550917497,6.098452633603294,-0.6712282383269963,3.244169007862665,-28.86603193728746,0.4747327643946288,-13.967247351858584,0.4817380578124852,"{'ALES9': 1, 'FIELD': 15, 'NOT FOUND IN DB': 10, 'OPHSE': 1, 'SIC2602': 1}",28
167,167,-186.6182335736762,-23.17385098283216,13.503831332458692,14.673156452989309,-35.242765903503795,1.5718898783239037,-19.88007993694674,1.0480042969001635,1.361627005567012,0.5023088156676025,"{'CMUSCS2': 1, 'COL69': 5, 'FIELD': 1, 'NOT FOUND IN DB': 5, 'SIC2391': 1}",13
168,168,4.155176501177671,97.77888941459756,-55.09029263134718,12.27959533548058,-4.195132025073479,1.5817512665879687,-6.875671571925535,1.2234628349160774,-9.689080617396495,1.1802324790097385,{'NOT FOUND IN DB': 16},16
169,169,-120.30038238711728,0.174600074355475,-46.29170517431913,13.418840314210266,-12.284684482149418,1.8843053954696656,-7.417014738900408,1.1980457424947444,-9.085874917372331,1.4768960401750324,"{'ABDMG': 1, 'ASCC16': 1, 'CEPFN': 3, 'CEPFNS1': 1, 'FIELD': 23, 'FORH': 2, 'HYA': 3, 'L1495': 1, 'MUTAU': 4, 'NGC6475': 1, 'NOT FOUND IN DB': 3, 'OPHSE': 5, 'PLE': 4, 'SIC2391': 1, 'TAU': 1, 'TAUMGLIU4': 2, 'TAUOR2': 1, 'TAUOR4': 3, 'THA': 2}",62
170,170,83.05586611094957,-66.33206699747981,-50.720821486459,3.3003905034218834,-7.712052264182863,0.4466910678192773,-4.242120848576399,0.5907331454996666,-9.00173091684457,0.4122979671100032,"{'FIELD': 3, 'GRSCOS20': 1, 'NOT FOUND IN DB': 5, 'ROPH': 1}",10
171,171,151.9822300681493,-64.99363252892961,-43.4863693840718,10.532717282980297,-10.341229995246866,1.1939747309551376,-1.0252923826252671,1.0599658578101403,-10.507040774767583,1.073916231032947,"{'FIELD': 11, 'NOT FOUND IN DB': 2, 'PLE': 1, 'ROPH': 1}",15
172,172,-111.18197597530838,-20.843111811001684,-80.2550484537835,13.483390358592665,-9.30386143584228,1.7783014473546173,-4.184098113798072,0.840813097505421,-11.69152935405958,0.9904178619357776,"{'CEPFN': 1, 'CUMA': 1, 'FIELD': 11, 'NGC3228': 2, 'NOT FOUND IN DB': 17, 'OPHSE': 1, 'TAUOR4': 6}",39
173,173,34.87654386458957,40.63842770107998,-53.86704661565361,17.469339654396034,-6.539223634281489,1.8775196219252024,-3.4869930187669484,1.065147776773829,-10.00164223085646,1.524183529215224,"{'FIELD': 1, 'NGC6475': 1, 'NOT FOUND IN DB': 34}",36
174,174,-10.327588388545198,67.37591067004344,-105.12252032988184,5.678407976434448,-7.320573748801174,1.0198616711394302,-4.041181685955078,0.8203350207372507,-18.33195039812489,1.280488336253204,"{'ABDMG': 3, 'CRA': 5, 'FIELD': 9, 'GRSCOS27E': 1, 'HYA': 1, 'L1495': 1, 'L1517': 1, 'LUP': 1, 'LUPIII': 1, 'PERI': 1, 'ROPH': 4}",28
175,175,-60.02977501500301,6.510710968346192,-98.22333543998283,6.2097312808968255,-9.17617781313754,0.5017391508518969,-4.244603791586759,0.3184148287683289,-18.2085477170587,0.7020066097692249,"{'ABDMG': 3, 'FIELD': 2, 'HYA': 1, 'PERI': 1, 'THA': 6}",13
176,176,-117.91882638738964,-52.7734207827324,-92.51323599179268,2.54666275690564,-11.292550195038588,0.8258700077322395,-5.1514989995981,0.5623067693922104,-18.62360335367557,0.305045118439217,"{'COL': 1, 'FIELD': 3, 'HYA': 3, 'MUTAU': 3, 'PERI': 1, 'PLE': 1, 'TAUMGLIU4': 1}",13
177,177,34.67465781040092,84.54957372281876,-8.816143442092407,32.752968980239274,-19.01621057221246,4.361343304905677,-17.868155217797177,1.8621421765227544,-13.239651716903332,1.84234932999358,{'NOT FOUND IN DB': 17},17
178,178,-25.610469193798085,-161.81428882209997,-26.413202435530856,4.656504801625332,-26.14277902703489,1.7458063435770963,-13.893416058146984,1.7231741523515098,-13.192212298856088,0.8522595221773397,"{'BPMG': 1, 'CIC2391': 1, 'FIELD': 28, 'GVEL': 9, 'IC4756': 1, 'NOT FOUND IN DB': 11, 'PL5': 1, 'PL9': 1, 'SPLE': 1, 'TRU10': 1, 'UPK545': 1}",56
179,179,74.25425806050046,-52.51121329075851,-76.46323298794323,19.175298361566558,-18.67867285101585,2.4649431896469087,-18.059867833329463,1.2185378669124465,-8.184679916682333,1.9734919491601608,{'NOT FOUND IN DB': 14},14
180,180,-100.56044056775052,-68.07068251747367,-27.520817505410363,23.77981890422936,-34.020126581369624,1.127581412253971,-15.346856109208836,1.3304346775638298,-7.863201654179478,1.8028084956485035,"{'FIELD': 2, 'FORH': 1, 'NOT FOUND IN DB': 9}",12
181,181,-103.70727428894838,-111.4795335897704,26.99981826042214,13.404550497440196,-32.887850865883,1.6396205393733847,-17.927692643698666,1.177772337650006,-8.215181936802502,1.5743510318094047,{'NOT FOUND IN DB': 11},11
182,182,-53.851914668723104,84.30799539988318,110.37878026824472,4.278526658595241,-14.46384698656884,0.9283825257314232,-22.31425742451517,1.323903613476898,-3.351982616020841,0.6241557609623758,{'NOT FOUND IN DB': 12},12
183,183,69.89073051176915,-135.01549107774798,30.172922596682408,15.249989679168074,-34.12119003845623,1.072829407119526,-17.003998433518515,2.173918481013204,-10.050951264580972,3.074151115132268,"{'FIELD': 3, 'GRSCOS17A': 1, 'GRSCOS17F': 1, 'IC2602': 1, 'NOT FOUND IN DB': 16, 'USCO': 1}",23
184,184,-95.48114102526472,-82.56845929757637,52.48214264052767,4.935546659767825,-29.36092530263993,0.7286920938841263,-19.226909873230277,0.5127322738574909,2.179368012905781,1.8793787607611576,{'NOT FOUND IN DB': 11},11
185,185,35.51489187179494,-108.68496493945813,64.80994440269689,21.42588433111841,-31.592205922875053,1.461409389298531,-17.54141854721419,1.8186332317261185,-16.06331990230551,1.0086821020426748,{'NOT FOUND IN DB': 13},13
186,186,62.24007237537932,-26.07239455014718,-38.8591913813006,19.25090070630625,-24.533859148400424,2.30239396096565,-6.033585269723788,0.896886008242303,-8.710479262495452,1.513126545047116,"{'FIELD': 9, 'NOT FOUND IN DB': 25}",34
187,187,-135.05902169855213,-60.9267896415556,97.51317285902296,3.332388805832034,-42.698163339875606,1.1417420044165298,-20.37447990517049,0.8132567660154274,-9.37840756957364,0.7151759493424384,"{'ABDMG': 2, 'ARG': 1, 'BPMG': 1, 'CAR': 4, 'CARN': 2, 'COL': 1, 'CPRA': 107, 'FIELD': 49, 'IC2391': 3, 'NOT FOUND IN DB': 22, 'OCT': 2, 'OPHSE': 1, 'PRA': 27, 'SIC2391': 2, 'SIC2602': 2, 'SPL8': 3, 'SPLE': 2, 'THA': 1, 'UCL': 1}",233
188,188,-111.46966642729758,-62.32892721994324,-87.76370298465315,7.601037139741399,-14.146589415268052,0.9617025546503432,-29.07102218090091,0.3810219635549456,-4.761493970954253,0.754904704459449,{'NOT FOUND IN DB': 14},14
189,189,-161.9073452976284,53.26631716593924,87.13155621638293,1.971660210103208,-21.80678349021559,0.6383173320463043,-22.70000025077134,0.1672024097697328,-2.052944647850492,0.5210932831000191,"{'ASCC58': 1, 'CRA': 1, 'FIELD': 11, 'NGC6475': 1, 'NOT FOUND IN DB': 1, 'SPLE': 1}",16
190,190,59.74673054616816,-166.67301247209926,-28.13974033268922,6.413688604663851,-34.76962585435107,0.7274828292210923,-16.57007288557073,0.4556630218225159,-0.6020833487362083,0.8890077785772851,"{'CMUSCS2': 2, 'CUMA': 1, 'FIELD': 2, 'NOT FOUND IN DB': 4, 'USCO': 1}",10
191,191,39.9381727769196,-110.2939305843181,58.970567320544106,3.6928526687582544,-26.406386252897786,0.5093252525087644,-7.452201751438973,1.091146754559091,-10.703063127403787,0.6742942581804698,"{'FIELD': 7, 'GRSCOS13': 2, 'GRSCOS17H': 1, 'NGC3532': 1, 'NOT FOUND IN DB': 5, 'TAUMGLIU16': 1, 'TAUOR2': 1}",18
192,192,-0.5267061344164804,-15.00190378282828,69.13888674351215,4.267591394841608,-24.282910873692902,1.9274447541809807,-8.433805505301542,1.1479685007290834,-8.10477021264341,1.5385094192505306,"{'GRX': 1, 'NOT FOUND IN DB': 13}",14
193,193,86.16606008818076,-124.14123995244736,-26.64739102140761,5.901576287391787,-22.461225244478765,0.3115422959631089,-13.598606153230612,0.7630089109071886,-6.309757235175628,0.6838010547615437,"{'CHAI': 1, 'FIELD': 5, 'GRSCOS17C': 1, 'LCC': 1, 'NOT FOUND IN DB': 3, 'PERI': 1, 'USCO': 4}",16
194,194,12.658949014237177,5.194374599940549,123.46206420229016,27.05470847670541,-3.4057731134984897,1.190467205987265,-24.56783791065417,0.6111614558368211,-5.364833932427886,2.58636124050392,{'NOT FOUND IN DB': 10},10
195,195,-4.816138461542183,-161.52038923687698,14.653894489907207,5.128833585004569,-23.459393102801133,0.5697630676024694,-15.907494453192514,0.8089711493980644,-5.897547206595447,0.4928592344012955,"{'CPL9': 1, 'CUMA': 4, 'FIELD': 14, 'SPL8': 1, 'SPLE': 1}",21
196,196,0.3927785814596861,-148.88179937763826,-19.390327305024677,1.0878085112378095,-23.73249236511902,0.3730310041471128,-14.805669604442915,1.8930346818641004,-5.711125398352501,0.3254256013323569,"{'CIC2391': 2, 'CPRA': 12, 'FIELD': 23, 'IC2391': 2, 'PL5': 3, 'PL8': 2, 'PRA': 3, 'SIC2391': 2, 'SPL8': 1, 'SPLE': 1, 'UPK540': 1, 'VCA': 1}",53
197,197,-8.253261120219573,-54.792687971986496,13.517558109463163,19.947170890253695,-43.84379050061271,2.3625865381017706,-18.7771866740304,0.7801562131718128,-12.545065384682651,0.9992444546488812,"{'FIELD': 1, 'NOT FOUND IN DB': 9}",10
198,198,-27.344495162805128,36.90589130069306,10.267876892739215,6.948588141014892,-34.455758391485844,1.4592937326055229,-13.614372980911009,2.0995090428256464,-10.72130846049506,1.3584725339471384,"{'FIELD': 1, 'NOT FOUND IN DB': 10}",11
199,199,100.40821125981512,-84.2299675650742,-74.95072162185231,5.923220525487488,-36.88324814183301,1.0312739043494112,-11.546698509652558,1.010673331801074,-3.8004390398683134,0.6768555014364944,{'NOT FOUND IN DB': 21},21
200,200,0.2776614573367723,-129.7314959220268,94.30118471898876,12.688449991994627,-28.065584727589307,1.0273411592538428,-16.21259460026048,1.3538867475804728,-5.218980431263211,1.0991009784269463,"{'FIELD': 1, 'NOT FOUND IN DB': 13}",14
201,201,65.53627768466932,71.48851623440575,87.02847224709396,17.05649918160313,-6.564199753995434,0.8420551502048507,-22.589676852840874,1.6930090709379777,-7.169999871739082,2.152449998540313,{'NOT FOUND IN DB': 36},36
202,202,18.796335107481816,-101.95937472269792,-33.59964508041404,14.964419830764305,-33.322471268695175,1.6912533910447036,-16.300731153422213,0.9503391546782368,0.9787255539126531,0.5333426964133878,"{'FIELD': 1, 'NOT FOUND IN DB': 19}",20
203,203,-33.74903534848818,35.77674613584344,-15.899850613121377,31.87692550025457,-30.957823655272342,2.3033155911484915,-16.82255463758571,1.8593440316116976,1.203571052390333,0.9618421101605186,"{'BPMG': 1, 'FIELD': 3, 'HYA': 1, 'LUP': 1, 'NOT FOUND IN DB': 66, 'USCO': 1}",73
204,204,96.55956625476576,56.43969769206696,-34.678028071016435,11.485005239708308,-26.9614488373059,1.993194352416488,-13.552792811869711,0.8717986360261101,2.383569710421389,0.4582763738704209,"{'CUMA': 1, 'FIELD': 3, 'NOT FOUND IN DB': 12, 'OPHSE': 1}",17
205,205,24.304486738269517,68.54550525633255,37.1837304656336,12.540857866967642,-36.99504781236035,0.4557955514561565,-18.58304692937312,0.5881581781925689,-8.188389225147457,0.8052400302308731,{'NOT FOUND IN DB': 12},12
206,206,82.9787969531585,71.56985969565484,76.41813711772384,33.9390693974509,-23.089821659154648,1.8642087872642208,-17.075920745497445,0.8787695489289309,-1.2717254600708623,0.7636103684776723,"{'FIELD': 1, 'NOT FOUND IN DB': 18}",19
207,207,79.50846829478544,43.38661496292416,21.77351904368693,9.9344338204869,-35.2422641351346,2.717160610984445,-15.0071063485604,1.3988491605728304,-6.639598455608345,2.845123713651254,"{'FIELD': 12, 'NOT FOUND IN DB': 14}",26
208,208,86.69684923049535,82.28380435550312,20.541563975226502,6.842433359341637,-26.503117055500528,1.0243010173221343,-14.28894886138568,0.3188461056530202,1.195579053978885,0.261789067491719,{'NOT FOUND IN DB': 14},14
209,209,45.590568542443386,-12.532852230030358,17.88102594524044,36.93425205937776,-26.16638293276844,2.486452442661865,-16.6658691486144,2.392795491016292,-1.6488547860193186,3.0316499614373758,"{'APW1': 3, 'CAPER': 1, 'CPRA': 2, 'CUMA': 1, 'FIELD': 7, 'NOT FOUND IN DB': 29}",43
210,210,45.76595195816816,-55.33276493892431,52.574150055680605,6.948945060603974,-32.54764013903613,0.83813900741091,-13.70426025795309,1.321045977407735,0.5190868274404848,0.6824198906899468,{'NOT FOUND IN DB': 18},18
211,211,71.6315825439046,10.106174747764214,41.46644412853591,18.183450119110866,-43.03008945572859,2.4215909300157943,-16.861956783690765,1.141554079040673,-9.41834122284418,1.5941597712190514,"{'FIELD': 4, 'NOT FOUND IN DB': 9}",13
212,212,49.23402840851395,-67.55714865855788,15.495070353592986,18.076045345587307,-38.39670232360372,1.0299212065005554,-17.213839781601163,1.052704033246435,-5.561892224233893,1.5757980541392105,{'NOT FOUND IN DB': 12},12
213,213,-41.00370914833434,41.76114358428745,6.530532378495102,9.626339783547747,-41.21464512031879,1.3612566383281146,-19.29829046138968,0.8859637452797001,-10.510645974269382,1.770249304403269,"{'FIELD': 1, 'NOT FOUND IN DB': 10}",11
214,214,-34.587085925138595,4.199098850530652,-16.94014553498902,3.96740317773025,-41.99172466460743,1.0429404754214489,-19.03334120411315,0.4516717480548173,-1.5605443626281297,0.5108692730267308,"{'ABDMG': 9, 'BPMG': 3, 'CAR': 1, 'CARN': 1, 'CASTAU': 1, 'CEPFN': 1, 'CEPFNS1': 1, 'CHYA': 1, 'COL': 10, 'CRA': 1, 'FIELD': 66, 'GRSCOS17C': 1, 'GRSCOS9': 3, 'GRTAUS4A': 3, 'HYA': 23, 'IC348': 1, 'L1495': 11, 'L1517': 3, 'L1529': 3, 'L1536': 2, 'L1551': 6, 'LCC': 1, 'MUTAU': 25, 'NOT FOUND IN DB': 36, 'OCT': 2, 'OCTN': 1, 'PERI': 10, 'PLE': 24, 'SPLE': 1, 'STHOR': 4, 'TAU': 12, 'TAUMGLIU12': 1, 'TAUMGLIU4': 2, 'TAUOR1': 1, 'TAUOR2': 1, 'TAUOR4': 4, 'THA': 9, 'THOR': 2, 'UCL': 2, 'UCRA': 1, 'USCO': 2, 'XFOR': 1}",293
